Datetime,Device Code,Direction
2023-04-13T08:14:32Z,LBCTR,Entry
2023-04-13T08:14:55Z,RT046205,Entry
2023-04-13T08:15:05Z,RT061806,Exit
2023-04-13T08:15:32Z,LBCTR,Exit
2023-04-13T08:15:38Z,RT046204,Exit
2023-04-13T08:16:17Z,LBCTR,Exit
2023-04-13T08:17:08Z,LBCTR,Exit
2023-04-13T08:17:28Z,RT046207,Entry
2023-04-13T08:18:06Z,RT046204,Exit
2023-04-13T08:19:11Z,LBCTR,Exit
2023-04-13T08:19:15Z,RT046206,Exit
2023-04-13T08:19:20Z,RT046201,Entry
2023-04-13T08:19:40Z,RT046206,Exit
2023-04-13T08:19:57Z,LBCHN,Exit
2023-04-13T08:20:09Z,RT061801,Entry
2023-04-13T08:20:16Z,RT046206,Exit
2023-04-13T08:20:28Z,RT029302,Exit
2023-04-13T08:20:32Z,LBCHN,Exit
2023-04-13T08:21:14Z,RT029305,Entry
2023-04-13T08:21:42Z,RT061805,Entry
2023-04-13T08:22:55Z,LBCTR,Exit
2023-04-13T08:23:28Z,LBCTR,Exit
2023-04-13T08:24:15Z,RT029306,Exit
2023-04-13T08:25:06Z,LBCTR,Exit
2023-04-13T08:26:56Z,LBCTR,Exit
2023-04-13T08:27:02Z,LBCTR,Exit
2023-04-13T08:27:48Z,RT029302,Exit
2023-04-13T08:28:00Z,LBCTR,Entry
2023-04-13T08:28:04Z,RT046206,Exit
2023-04-13T08:28:06Z,LBCTR,Entry
2023-04-13T08:28:38Z,RT046205,Entry
2023-04-13T08:28:51Z,RT029301,Entry
2023-04-13T08:30:58Z,LBCTR,Exit
2023-04-13T08:32:33Z,RT061806,Exit
2023-04-13T08:33:10Z,LBCTR,Exit
2023-04-13T08:33:17Z,RT029301,Entry
2023-04-13T08:33:22Z,RT046204,Exit
2023-04-13T08:33:57Z,RT061806,Exit
2023-04-13T08:35:03Z,RT061801,Entry
2023-04-13T08:35:26Z,LBCHN,Exit
2023-04-13T08:35:48Z,LBCTR,Exit
2023-04-13T08:36:05Z,LBCTR,Exit
2023-04-13T08:36:26Z,LBCTR,Entry
2023-04-13T08:37:05Z,LBCHN,Exit
2023-04-13T08:37:22Z,RT029301,Entry
2023-04-13T08:37:59Z,RT061802,Exit
2023-04-13T08:38:01Z,RT061805,Entry
2023-04-13T08:38:22Z,RT061806,Exit
2023-04-13T08:39:44Z,LBCTR,Entry
2023-04-13T08:39:51Z,RT046208,Exit
2023-04-13T08:41:04Z,LBCTR,Exit
2023-04-13T08:42:41Z,LBCTR,Exit
2023-04-13T08:43:29Z,RT061806,Exit
2023-04-13T08:43:49Z,RT061806,Exit
2023-04-13T08:43:55Z,LBCHN,Exit
2023-04-13T08:44:08Z,RT029302,Exit
2023-04-13T08:44:32Z,RT046206,Exit
2023-04-13T08:44:35Z,RT046204,Exit
2023-04-13T08:44:48Z,LBCHN,Entry
2023-04-13T08:44:53Z,LBCHN,Entry
2023-04-13T08:45:04Z,LBCTR,Exit
2023-04-13T08:45:25Z,LBCTR,Exit
2023-04-13T08:45:51Z,RT061801,Entry
2023-04-13T08:46:32Z,RT029302,Exit
2023-04-13T08:46:49Z,LBCTR,Exit
2023-04-13T08:47:22Z,LBCTR,Exit
2023-04-13T08:47:41Z,RT061806,Exit
2023-04-13T08:48:06Z,RT061805,Entry
2023-04-13T08:48:22Z,LBCTR,Exit
2023-04-13T08:49:29Z,RT061806,Exit
2023-04-13T08:49:38Z,LBCTR,Exit
2023-04-13T08:49:47Z,RT061806,Exit
2023-04-13T08:50:00Z,RT029305,Entry
2023-04-13T08:50:13Z,LBCTR,Exit
2023-04-13T08:50:15Z,RT046205,Entry
2023-04-13T08:50:35Z,RT046204,Exit
2023-04-13T08:50:47Z,RT061802,Exit
2023-04-13T08:51:10Z,LBCTR,Exit
2023-04-13T08:51:18Z,LBCTR,Exit
2023-04-13T08:51:33Z,RT046208,Exit
2023-04-13T08:51:33Z,RT046201,Entry
2023-04-13T08:52:03Z,RT046201,Entry
2023-04-13T08:52:05Z,LBCTR,Exit
2023-04-13T08:52:19Z,RT029302,Exit
2023-04-13T08:53:24Z,RT046205,Entry
2023-04-13T08:53:25Z,LBCHN,Exit
2023-04-13T08:53:59Z,RT029306,Exit
2023-04-13T08:54:12Z,RT061801,Entry
2023-04-13T08:54:15Z,LBCTR,Exit
2023-04-13T08:54:46Z,LBCHN,Exit
2023-04-13T08:55:33Z,RT046206,Exit
2023-04-13T08:56:33Z,RT061806,Exit
2023-04-13T08:57:28Z,LBCTR,Exit
2023-04-13T08:57:35Z,LBCTR,Exit
2023-04-13T08:59:53Z,RT046206,Exit
2023-04-13T08:59:53Z,LBCTR,Exit
2023-04-13T08:59:54Z,RT029302,Exit
2023-04-13T09:00:48Z,RT061802,Exit
2023-04-13T09:01:38Z,LBCHN,Exit
2023-04-13T09:02:14Z,LBCTR,Exit
2023-04-13T09:02:20Z,RT046205,Entry
2023-04-13T09:02:45Z,LBCHN,Exit
2023-04-13T09:02:52Z,RT046205,Entry
2023-04-13T09:03:00Z,RT046206,Exit
2023-04-13T09:03:04Z,RT029305,Entry
2023-04-13T09:03:11Z,RT029301,Entry
2023-04-13T09:03:26Z,RT061802,Exit
2023-04-13T09:03:26Z,RT046205,Entry
2023-04-13T09:03:32Z,LBCTR,Exit
2023-04-13T09:03:42Z,RT061806,Exit
2023-04-13T09:04:17Z,RT061802,Exit
2023-04-13T09:04:53Z,RT029302,Exit
2023-04-13T09:05:53Z,RT061802,Exit
2023-04-13T09:06:07Z,RT061806,Exit
2023-04-13T09:06:39Z,LBCTR,Exit
2023-04-13T09:07:10Z,RT061806,Exit
2023-04-13T09:07:16Z,RT061806,Exit
2023-04-13T09:07:35Z,RT046207,Entry
2023-04-13T09:08:48Z,RT061805,Entry
2023-04-13T09:10:02Z,LBCTR,Entry
2023-04-13T09:10:04Z,LBCTR,Exit
2023-04-13T09:10:12Z,RT046202,Exit
2023-04-13T09:10:25Z,LBCTR,Exit
2023-04-13T09:10:28Z,RT046205,Entry
2023-04-13T09:10:41Z,RT046205,Entry
2023-04-13T09:11:27Z,LBCTR,Exit
2023-04-13T09:12:09Z,LBCHN,Entry
2023-04-13T09:12:21Z,LBCTR,Exit
2023-04-13T09:12:42Z,RT046201,Entry
2023-04-13T09:12:45Z,RT061806,Exit
2023-04-13T09:12:58Z,RT029306,Exit
2023-04-13T09:13:05Z,LBCHN,Exit
2023-04-13T09:13:21Z,LBCTR,Exit
2023-04-13T09:13:31Z,LBCHN,Entry
2023-04-13T09:13:33Z,RT061801,Entry
2023-04-13T09:13:33Z,RT061805,Entry
2023-04-13T09:14:27Z,LBCTR,Exit
2023-04-13T09:15:17Z,RT046204,Exit
2023-04-13T09:15:24Z,LBCTR,Exit
2023-04-13T09:15:29Z,LBCHN,Exit
2023-04-13T09:15:33Z,RT046201,Entry
2023-04-13T09:15:36Z,RT061806,Exit
2023-04-13T09:16:02Z,RT046204,Exit
2023-04-13T09:16:06Z,LBCTR,Exit
2023-04-13T09:16:07Z,RT061806,Exit
2023-04-13T09:17:04Z,LBCTR,Exit
2023-04-13T09:17:19Z,LBCTR,Entry
2023-04-13T09:17:55Z,RT029301,Entry
2023-04-13T09:18:04Z,RT046204,Exit
2023-04-13T09:18:47Z,LBCHN,Exit
2023-04-13T09:18:52Z,RT046206,Exit
2023-04-13T09:20:16Z,RT029305,Entry
2023-04-13T09:22:02Z,RT029302,Exit
2023-04-13T09:22:05Z,RT061806,Exit
2023-04-13T09:22:10Z,RT046207,Entry
2023-04-13T09:22:23Z,RT046201,Entry
2023-04-13T09:22:45Z,RT061806,Exit
2023-04-13T09:23:24Z,LBCHN,Exit
2023-04-13T09:23:38Z,LBCTR,Entry
2023-04-13T09:23:41Z,RT061801,Entry
2023-04-13T09:23:47Z,RT029301,Entry
2023-04-13T09:23:59Z,LBCTR,Exit
2023-04-13T09:24:25Z,RT061805,Entry
2023-04-13T09:24:30Z,RT046206,Exit
2023-04-13T09:25:25Z,LBCTR,Entry
2023-04-13T09:26:13Z,LBCTR,Exit
2023-04-13T09:26:20Z,RT029306,Exit
2023-04-13T09:26:28Z,RT029301,Entry
2023-04-13T09:27:34Z,LBCTR,Entry
2023-04-13T09:27:38Z,RT061801,Entry
2023-04-13T09:28:13Z,RT061805,Entry
2023-04-13T09:28:31Z,RT061802,Exit
2023-04-13T09:29:16Z,RT046204,Exit
2023-04-13T09:29:25Z,LBCTR,Exit
2023-04-13T09:30:30Z,LBCTR,Exit
2023-04-13T09:30:45Z,RT046206,Exit
2023-04-13T09:30:49Z,RT046204,Exit
2023-04-13T09:31:11Z,RT046204,Exit
2023-04-13T09:31:26Z,LBCTR,Exit
2023-04-13T09:31:34Z,RT061806,Exit
2023-04-13T09:31:40Z,RT061801,Entry
2023-04-13T09:32:24Z,LBCHN,Exit
2023-04-13T09:33:29Z,RT061802,Exit
2023-04-13T09:34:04Z,RT029306,Exit
2023-04-13T09:34:06Z,RT029302,Exit
2023-04-13T09:34:07Z,LBCTR,Exit
2023-04-13T09:34:25Z,RT046206,Exit
2023-04-13T09:35:08Z,LBCTR,Exit
2023-04-13T09:35:13Z,LBCTR,Exit
2023-04-13T09:35:14Z,RT061801,Entry
2023-04-13T09:36:22Z,RT046204,Exit
2023-04-13T09:36:25Z,RT061806,Exit
2023-04-13T09:36:33Z,LBCTR,Exit
2023-04-13T09:36:58Z,LBCTR,Entry
2023-04-13T09:37:18Z,LBCTR,Exit
2023-04-13T09:37:50Z,RT029302,Exit
2023-04-13T09:37:56Z,LBCTR,Exit
2023-04-13T09:38:30Z,RT046204,Exit
2023-04-13T09:40:22Z,RT046201,Entry
2023-04-13T09:41:11Z,LBCHN,Exit
2023-04-13T09:41:28Z,LBCTR,Exit
2023-04-13T09:41:32Z,RT061806,Exit
2023-04-13T09:41:41Z,RT061802,Exit
2023-04-13T09:41:41Z,RT061806,Exit
2023-04-13T09:42:37Z,LBCTR,Exit
2023-04-13T09:42:45Z,LBCTR,Exit
2023-04-13T09:43:03Z,LBCTR,Entry
2023-04-13T09:43:05Z,LBCTR,Exit
2023-04-13T09:43:22Z,LBCTR,Exit
2023-04-13T09:43:23Z,RT061802,Exit
2023-04-13T09:43:26Z,RT046201,Entry
2023-04-13T09:44:21Z,LBCTR,Exit
2023-04-13T09:44:26Z,RT061802,Exit
2023-04-13T09:45:01Z,LBCTR,Exit
2023-04-13T09:45:34Z,LBCTR,Exit
2023-04-13T09:45:44Z,LBCTR,Exit
2023-04-13T09:45:53Z,RT046206,Exit
2023-04-13T09:46:04Z,LBCHN,Entry
2023-04-13T09:46:14Z,RT061806,Exit
2023-04-13T09:46:17Z,LBCHN,Exit
2023-04-13T09:46:56Z,RT061801,Entry
2023-04-13T09:47:00Z,LBCTR,Exit
2023-04-13T09:47:05Z,LBCTR,Exit
2023-04-13T09:47:40Z,RT061806,Exit
2023-04-13T09:48:01Z,LBCTR,Exit
2023-04-13T09:48:28Z,RT046206,Exit
2023-04-13T09:48:52Z,LBCTR,Exit
2023-04-13T09:49:03Z,LBCTR,Exit
2023-04-13T09:49:35Z,RT061801,Entry
2023-04-13T09:49:38Z,LBCHN,Exit
2023-04-13T09:49:48Z,RT046205,Entry
2023-04-13T09:50:08Z,LBCTR,Exit
2023-04-13T09:50:42Z,LBCTR,Exit
2023-04-13T09:51:18Z,LBCTR,Exit
2023-04-13T09:51:59Z,RT046205,Entry
2023-04-13T09:52:17Z,RT061801,Entry
2023-04-13T09:52:27Z,LBCTR,Exit
2023-04-13T09:52:31Z,LBCTR,Exit
2023-04-13T09:53:06Z,LBCTR,Exit
2023-04-13T09:53:36Z,RT029305,Entry
2023-04-13T09:53:39Z,RT029302,Exit
2023-04-13T09:53:46Z,LBCTR,Exit
2023-04-13T09:54:02Z,LBCTR,Exit
2023-04-13T09:54:50Z,RT046205,Entry
2023-04-13T09:54:52Z,RT029302,Exit
2023-04-13T09:56:34Z,LBCTR,Exit
2023-04-13T09:56:57Z,LBCTR,Entry
2023-04-13T09:57:17Z,RT061805,Entry
2023-04-13T09:57:40Z,RT046204,Exit
2023-04-13T09:57:41Z,RT061806,Exit
2023-04-13T09:58:21Z,LBCTR,Entry
2023-04-13T09:58:35Z,LBCTR,Exit
2023-04-13T09:58:48Z,RT061801,Entry
2023-04-13T09:59:04Z,LBCTR,Exit
2023-04-13T09:59:44Z,LBCTR,Exit
2023-04-13T10:00:03Z,LBCHN,Entry
2023-04-13T10:01:48Z,LBCTR,Exit
2023-04-13T10:01:49Z,RT061801,Entry
2023-04-13T10:02:16Z,RT061805,Entry
2023-04-13T10:03:00Z,LBCTR,Exit
2023-04-13T10:03:04Z,RT061806,Exit
2023-04-13T10:03:05Z,LBCTR,Exit
2023-04-13T10:04:04Z,RT029305,Entry
2023-04-13T10:04:06Z,LBCHN,Exit
2023-04-13T10:04:40Z,RT061806,Exit
2023-04-13T10:05:04Z,RT061806,Exit
2023-04-13T10:05:06Z,RT046206,Exit
2023-04-13T10:05:18Z,RT046201,Entry
2023-04-13T10:06:10Z,RT029305,Entry
2023-04-13T10:07:39Z,RT046208,Exit
2023-04-13T10:08:31Z,LBCTR,Exit
2023-04-13T10:08:59Z,RT061806,Exit
2023-04-13T10:09:19Z,RT061801,Entry
2023-04-13T10:10:49Z,RT061806,Exit
2023-04-13T10:10:50Z,RT061802,Exit
2023-04-13T10:10:54Z,RT046204,Exit
2023-04-13T10:11:11Z,RT046206,Exit
2023-04-13T10:11:13Z,LBCTR,Exit
2023-04-13T10:11:46Z,LBCTR,Exit
2023-04-13T10:12:07Z,RT061805,Entry
2023-04-13T10:12:19Z,RT061806,Exit
2023-04-13T10:12:43Z,LBCTR,Exit
2023-04-13T10:14:05Z,RT061806,Exit
2023-04-13T10:14:36Z,RT061801,Entry
2023-04-13T10:14:48Z,RT029301,Entry
2023-04-13T10:14:49Z,RT061806,Exit
2023-04-13T10:15:14Z,RT061806,Exit
2023-04-13T10:15:21Z,RT029302,Exit
2023-04-13T10:16:10Z,LBCTR,Exit
2023-04-13T10:17:20Z,RT029302,Exit
2023-04-13T10:17:35Z,LBCTR,Exit
2023-04-13T10:17:44Z,RT029302,Exit
2023-04-13T10:17:54Z,RT046206,Exit
2023-04-13T10:18:25Z,RT061802,Exit
2023-04-13T10:19:16Z,LBCTR,Entry
2023-04-13T10:20:14Z,RT061801,Entry
2023-04-13T10:21:43Z,LBCHN,Exit
2023-04-13T10:22:05Z,RT061806,Exit
2023-04-13T10:22:28Z,RT046201,Entry
2023-04-13T10:22:30Z,LBCHN,Exit
2023-04-13T10:22:32Z,RT046205,Entry
2023-04-13T10:23:15Z,RT046206,Exit
2023-04-13T10:23:37Z,RT046204,Exit
2023-04-13T10:24:21Z,LBCTR,Entry
2023-04-13T10:24:34Z,RT046206,Exit
2023-04-13T10:26:45Z,RT029302,Exit
2023-04-13T10:27:32Z,RT061806,Exit
2023-04-13T10:27:42Z,LBCTR,Exit
2023-04-13T10:30:07Z,RT061806,Exit
2023-04-13T10:30:37Z,RT061805,Entry
2023-04-13T10:31:27Z,LBCTR,Exit
2023-04-13T10:31:48Z,LBCTR,Exit
2023-04-13T10:34:24Z,RT046207,Entry
2023-04-13T10:35:12Z,RT061801,Entry
2023-04-13T10:35:54Z,LBCTR,Exit
2023-04-13T10:35:55Z,RT061806,Exit
2023-04-13T10:36:32Z,RT029301,Entry
2023-04-13T10:36:35Z,LBCTR,Entry
2023-04-13T10:37:36Z,LBCTR,Exit
2023-04-13T10:38:51Z,RT046204,Exit
2023-04-13T10:39:44Z,RT046206,Exit
2023-04-13T10:39:49Z,LBCTR,Exit
2023-04-13T10:40:10Z,LBCTR,Exit
2023-04-13T10:41:24Z,LBCHN,Exit
2023-04-13T10:41:39Z,RT046201,Entry
2023-04-13T10:42:13Z,RT029301,Entry
2023-04-13T10:43:05Z,LBCHN,Exit
2023-04-13T10:43:26Z,LBCTR,Exit
2023-04-13T10:43:29Z,RT029302,Exit
2023-04-13T10:43:44Z,LBCTR,Exit
2023-04-13T10:43:46Z,RT061806,Exit
2023-04-13T10:44:04Z,LBCTR,Exit
2023-04-13T10:45:33Z,LBCTR,Entry
2023-04-13T10:45:34Z,RT046204,Exit
2023-04-13T10:45:57Z,RT046204,Exit
2023-04-13T10:46:21Z,RT046205,Entry
2023-04-13T10:46:35Z,RT061801,Entry
2023-04-13T10:46:52Z,RT061805,Entry
2023-04-13T10:47:13Z,RT046204,Exit
2023-04-13T10:48:17Z,RT061802,Exit
2023-04-13T10:50:03Z,RT046201,Entry
2023-04-13T10:52:06Z,RT061802,Exit
2023-04-13T10:52:08Z,RT046201,Entry
2023-04-13T10:52:33Z,RT046204,Exit
2023-04-13T10:52:52Z,LBCTR,Exit
2023-04-13T10:53:20Z,LBCTR,Exit
2023-04-13T10:53:48Z,LBCHN,Exit
2023-04-13T10:54:19Z,RT046201,Entry
2023-04-13T10:54:55Z,LBCTR,Exit
2023-04-13T10:55:08Z,LBCTR,Exit
2023-04-13T10:55:26Z,RT046201,Entry
2023-04-13T10:55:31Z,RT046201,Entry
2023-04-13T10:56:57Z,LBCHN,Entry
2023-04-13T10:57:16Z,LBCHN,Exit
2023-04-13T10:59:11Z,LBCTR,Exit
2023-04-13T11:01:57Z,LBCHN,Exit
2023-04-13T11:02:14Z,RT061805,Entry
2023-04-13T11:03:07Z,LBCTR,Entry
2023-04-13T11:05:31Z,RT046204,Exit
2023-04-13T11:05:59Z,LBCHN,Exit
2023-04-13T11:06:15Z,RT061806,Exit
2023-04-13T11:06:35Z,RT029302,Exit
2023-04-13T11:08:15Z,RT029302,Exit
2023-04-13T11:08:52Z,LBCTR,Exit
2023-04-13T11:09:25Z,RT046204,Exit
2023-04-13T11:10:52Z,RT046201,Entry
2023-04-13T11:12:31Z,RT061802,Exit
2023-04-13T11:13:03Z,LBCHN,Exit
2023-04-13T11:14:25Z,RT029301,Entry
2023-04-13T11:15:33Z,RT046205,Entry
2023-04-13T11:16:41Z,RT061802,Exit
2023-04-13T11:18:56Z,LBCTR,Exit
2023-04-13T11:19:44Z,LBCTR,Exit
2023-04-13T11:19:53Z,RT046205,Entry
2023-04-13T11:20:30Z,RT029302,Exit
2023-04-13T11:20:36Z,LBCTR,Exit
2023-04-13T11:21:25Z,LBCTR,Entry
2023-04-13T11:22:24Z,LBCTR,Entry
2023-04-13T11:26:39Z,RT029306,Exit
2023-04-13T11:26:55Z,LBCHN,Exit
2023-04-13T11:29:21Z,RT029301,Entry
2023-04-13T11:29:49Z,LBCTR,Exit
2023-04-13T11:32:02Z,RT046206,Exit
2023-04-13T11:32:54Z,RT061805,Entry
2023-04-13T11:33:32Z,LBCTR,Exit
2023-04-13T11:33:43Z,RT046201,Entry
2023-04-13T11:37:16Z,RT046206,Exit
2023-04-13T11:44:04Z,LBCTR,Entry
2023-04-13T11:44:17Z,RT029301,Entry
2023-04-13T11:44:43Z,LBCHN,Exit
2023-04-13T11:46:37Z,LBCTR,Entry
2023-04-13T11:48:11Z,RT046201,Entry
2023-04-13T11:49:22Z,LBCTR,Entry
2023-04-13T11:51:53Z,RT029306,Exit
2023-04-13T11:52:04Z,RT046206,Exit
2023-04-13T11:54:20Z,RT061801,Entry
2023-04-13T11:55:22Z,RT061801,Entry
2023-04-13T11:57:19Z,RT046206,Exit
2023-04-13T11:57:55Z,RT029301,Entry
2023-04-13T11:58:39Z,RT061801,Entry
2023-04-13T11:58:59Z,LBCTR,Exit
2023-04-13T12:00:39Z,LBCTR,Exit
2023-04-13T12:01:17Z,LBCTR,Exit
2023-04-13T12:04:50Z,RT061805,Entry
2023-04-13T12:05:07Z,LBCTR,Entry
2023-04-13T12:06:36Z,LBCTR,Exit
2023-04-13T12:07:34Z,RT029302,Exit
2023-04-13T12:08:51Z,LBCTR,Exit
2023-04-13T12:10:11Z,RT046203,Entry
2023-04-13T12:10:30Z,RT046206,Exit
2023-04-13T12:11:16Z,RT046206,Exit
2023-04-13T12:11:52Z,RT046206,Exit
2023-04-13T12:13:29Z,RT046205,Entry
2023-04-13T12:15:42Z,RT046202,Exit
2023-04-13T12:16:56Z,RT046201,Entry
2023-04-13T12:19:57Z,RT046202,Exit
2023-04-13T12:22:21Z,RT046205,Entry
2023-04-13T12:23:16Z,LBCTR,Exit
2023-04-13T12:25:25Z,LBCTR,Exit
2023-04-13T12:25:34Z,RT046206,Exit
2023-04-13T12:29:34Z,RT046208,Exit
2023-04-13T12:33:52Z,RT046202,Exit
2023-04-13T12:35:09Z,RT046206,Exit
2023-04-13T12:36:28Z,RT046204,Exit
2023-04-13T12:39:07Z,RT046206,Exit
2023-04-13T12:39:10Z,RT046204,Exit
2023-04-13T12:40:08Z,LBCTR,Exit
2023-04-13T12:40:47Z,LBCTR,Exit
2023-04-13T12:41:48Z,LBCTR,Exit
2023-04-13T12:42:08Z,LBCTR,Exit
2023-04-13T12:43:16Z,LBCTR,Exit
2023-04-13T12:43:58Z,RT046204,Exit
2023-04-13T12:44:54Z,LBCTR,Exit
2023-04-13T12:45:09Z,RT046206,Exit
2023-04-13T12:46:22Z,RT046204,Exit
2023-04-13T12:46:43Z,LBCTR,Exit
2023-04-13T12:47:08Z,LBCTR,Exit
2023-04-13T12:47:10Z,RT046206,Exit
2023-04-13T12:47:41Z,LBCTR,Exit
2023-04-13T12:47:46Z,RT046204,Exit
2023-04-13T12:48:25Z,LBCTR,Exit
2023-04-13T12:48:53Z,RT046206,Exit
2023-04-13T12:49:07Z,RT046206,Exit
2023-04-13T12:49:45Z,RT046206,Exit
2023-04-13T12:50:36Z,LBCTR,Exit
2023-04-13T12:50:49Z,RT046206,Exit
2023-04-13T12:50:55Z,RT046204,Exit
2023-04-13T12:52:23Z,LBCTR,Exit
2023-04-13T12:53:54Z,RT046206,Exit
2023-04-13T12:54:56Z,RT046204,Exit
2023-04-13T12:55:59Z,LBCTR,Exit
2023-04-13T12:57:41Z,LBCTR,Exit
2023-04-12T23:21:44Z,RT046205,Entry
2023-04-12T23:21:46Z,RT046203,Entry
2023-04-13T00:16:28Z,RT046208,Exit
2023-04-13T00:52:43Z,RT046201,Entry
2023-04-13T00:55:09Z,RT046208,Exit
2023-04-13T00:58:18Z,RT046201,Entry
2023-04-13T00:58:26Z,RT046203,Entry
2023-04-13T00:58:49Z,RT046203,Entry
2023-04-13T00:59:05Z,RT046201,Entry
2023-04-13T00:59:13Z,RT046203,Entry
2023-04-13T01:01:12Z,LBCTR,Exit
2023-04-13T01:01:43Z,RT046203,Entry
2023-04-13T01:02:40Z,LBCTR,Entry
2023-04-13T01:03:41Z,RT046205,Entry
2023-04-13T01:05:44Z,RT046203,Entry
2023-04-13T01:05:52Z,LBCTR,Exit
2023-04-13T01:06:34Z,RT046201,Entry
2023-04-13T01:06:36Z,LBCTR,Entry
2023-04-13T01:06:55Z,RT046205,Entry
2023-04-13T01:07:26Z,RT046203,Entry
2023-04-13T01:12:39Z,RT046202,Exit
2023-04-13T01:13:02Z,RT046205,Entry
2023-04-13T01:15:04Z,RT046203,Entry
2023-04-13T01:16:37Z,RT046201,Entry
2023-04-13T01:16:45Z,RT046205,Entry
2023-04-13T01:17:07Z,RT046205,Entry
2023-04-13T01:18:18Z,LBCTR,Entry
2023-04-13T01:18:22Z,RT046201,Entry
2023-04-13T01:18:51Z,LBCTR,Entry
2023-04-13T01:19:32Z,RT046205,Entry
2023-04-13T01:21:54Z,RT046201,Entry
2023-04-13T01:22:50Z,RT046205,Entry
2023-04-13T01:24:43Z,RT046205,Entry
2023-04-13T01:27:32Z,RT046204,Exit
2023-04-13T01:28:48Z,RT046201,Entry
2023-04-13T01:29:44Z,LBCTR,Entry
2023-04-13T01:30:03Z,RT046201,Entry
2023-04-13T01:32:11Z,RT046205,Entry
2023-04-13T01:32:29Z,RT046205,Entry
2023-04-13T01:33:27Z,RT046206,Exit
2023-04-13T01:33:42Z,RT046205,Entry
2023-04-13T01:35:14Z,RT046204,Exit
2023-04-13T01:36:15Z,RT046203,Entry
2023-04-13T01:37:23Z,RT046206,Exit
2023-04-13T01:38:37Z,RT046208,Exit
2023-04-13T01:39:35Z,LBCTR,Exit
2023-04-13T01:42:03Z,RT046205,Entry
2023-04-13T01:42:26Z,LBCTR,Entry
2023-04-13T01:43:09Z,RT046205,Entry
2023-04-13T01:43:41Z,RT046206,Exit
2023-04-13T01:44:17Z,RT046206,Exit
2023-04-13T01:44:52Z,RT046205,Entry
2023-04-13T01:46:08Z,RT046202,Exit
2023-04-13T01:46:38Z,LBCTR,Exit
2023-04-13T01:47:55Z,LBCTR,Entry
2023-04-13T01:48:25Z,RT046205,Entry
2023-04-13T01:48:40Z,RT046205,Entry
2023-04-13T01:48:58Z,RT046205,Entry
2023-04-13T01:48:59Z,RT046203,Entry
2023-04-13T01:49:39Z,RT046205,Entry
2023-04-13T01:50:15Z,LBCHN,Entry
2023-04-13T01:52:36Z,RT046205,Entry
2023-04-13T01:54:28Z,RT046205,Entry
2023-04-13T01:54:43Z,LBCTR,Entry
2023-04-13T01:57:11Z,RT061806,Exit
2023-04-13T01:58:03Z,RT046205,Entry
2023-04-13T01:59:30Z,RT046203,Entry
2023-04-13T02:00:11Z,RT029305,Entry
2023-04-13T02:01:20Z,LBCTR,Exit
2023-04-13T02:02:49Z,RT046205,Entry
2023-04-13T02:03:05Z,RT061801,Entry
2023-04-13T02:05:01Z,RT046203,Entry
2023-04-13T02:05:22Z,RT046205,Entry
2023-04-13T02:06:13Z,RT061805,Entry
2023-04-13T02:06:21Z,RT046205,Entry
2023-04-13T02:06:49Z,RT061805,Entry
2023-04-13T02:08:15Z,RT046205,Entry
2023-04-13T02:08:44Z,LBCTR,Entry
2023-04-13T02:08:47Z,RT029301,Entry
2023-04-13T02:10:16Z,RT061801,Entry
2023-04-13T02:14:03Z,RT061801,Entry
2023-04-13T02:14:16Z,LBCTR,Entry
2023-04-13T02:14:52Z,RT061802,Exit
2023-04-13T02:15:25Z,RT046203,Entry
2023-04-13T02:16:19Z,LBCTR,Entry
2023-04-13T02:16:21Z,RT061805,Entry
2023-04-13T02:18:24Z,RT029302,Exit
2023-04-13T02:20:03Z,RT061801,Entry
2023-04-13T02:21:28Z,RT029301,Entry
2023-04-13T02:21:49Z,RT029301,Entry
2023-04-13T02:22:42Z,RT061805,Entry
2023-04-13T02:23:56Z,RT046205,Entry
2023-04-13T02:28:03Z,LBCTR,Entry
2023-04-13T02:28:16Z,RT046201,Entry
2023-04-13T02:28:23Z,LBCTR,Entry
2023-04-13T02:29:08Z,RT061805,Entry
2023-04-13T02:30:31Z,RT061805,Entry
2023-04-13T02:31:35Z,RT061806,Exit
2023-04-13T02:33:25Z,RT029302,Exit
2023-04-13T02:34:21Z,RT061806,Exit
2023-04-13T02:35:07Z,RT061805,Entry
2023-04-13T02:35:12Z,RT046206,Exit
2023-04-13T02:35:57Z,RT046204,Exit
2023-04-13T02:36:12Z,LBCTR,Entry
2023-04-13T02:37:39Z,RT061801,Entry
2023-04-13T02:39:17Z,LBCTR,Entry
2023-04-13T02:40:38Z,RT061805,Entry
2023-04-13T02:40:52Z,RT061801,Entry
2023-04-13T02:41:19Z,LBCHN,Entry
2023-04-13T02:41:37Z,LBCTR,Entry
2023-04-13T02:42:10Z,LBCHN,Entry
2023-04-13T02:43:16Z,LBCTR,Entry
2023-04-13T02:44:25Z,RT046203,Entry
2023-04-13T02:44:52Z,RT029301,Entry
2023-04-13T02:45:18Z,RT046203,Entry
2023-04-13T02:45:21Z,RT046205,Entry
2023-04-13T02:45:32Z,RT046203,Entry
2023-04-13T02:45:36Z,RT046201,Entry
2023-04-13T02:46:01Z,RT046205,Entry
2023-04-13T02:46:03Z,RT046201,Entry
2023-04-13T02:46:30Z,RT061805,Entry
