Datetime,Direction
2023-04-18 14:14:05+00:00,Exit
2023-04-18 14:14:06+00:00,Entry
2023-04-18 14:14:08+00:00,Entry
2023-04-18 14:14:18+00:00,Exit
2023-04-18 14:14:19+00:00,Entry
2023-04-18 14:14:21+00:00,Exit
2023-04-18 14:14:23+00:00,Exit
2023-04-18 14:14:25+00:00,Exit
2023-04-18 14:14:27+00:00,Exit
2023-04-18 14:14:35+00:00,Entry
2023-04-18 14:14:44+00:00,Exit
2023-04-18 14:14:48+00:00,Entry
2023-04-18 14:14:48+00:00,Entry
2023-04-18 14:14:49+00:00,Entry
2023-04-18 14:14:49+00:00,Entry
2023-04-18 14:15:07+00:00,Exit
2023-04-18 14:15:13+00:00,Entry
2023-04-18 14:15:14+00:00,Entry
2023-04-18 14:15:15+00:00,Exit
2023-04-18 14:15:18+00:00,Entry
2023-04-18 14:15:19+00:00,Entry
2023-04-18 14:15:25+00:00,Entry
2023-04-18 14:15:29+00:00,Entry
2023-04-18 14:15:40+00:00,Exit
2023-04-18 14:15:48+00:00,Entry
2023-04-18 14:15:53+00:00,Entry
2023-04-18 14:15:55+00:00,Exit
2023-04-18 14:15:57+00:00,Entry
2023-04-18 14:16:01+00:00,Entry
2023-04-18 14:16:05+00:00,Entry
2023-04-18 14:16:09+00:00,Exit
2023-04-18 14:16:10+00:00,Entry
2023-04-18 14:16:11+00:00,Entry
2023-04-18 14:16:16+00:00,Entry
2023-04-18 14:16:19+00:00,Entry
2023-04-18 14:16:30+00:00,Entry
2023-04-18 14:16:36+00:00,Exit
2023-04-18 14:16:42+00:00,Entry
2023-04-18 14:16:49+00:00,Entry
2023-04-18 14:16:49+00:00,Entry
2023-04-18 14:16:50+00:00,Entry
2023-04-18 14:16:54+00:00,Entry
2023-04-18 14:16:54+00:00,Entry
2023-04-18 14:16:58+00:00,Entry
2023-04-18 14:16:58+00:00,Entry
2023-04-18 14:17:00+00:00,Entry
2023-04-18 14:17:04+00:00,Entry
2023-04-18 14:17:05+00:00,Entry
2023-04-18 14:17:11+00:00,Entry
2023-04-18 14:17:12+00:00,Entry
2023-04-18 14:17:13+00:00,Entry
2023-04-18 14:17:16+00:00,Entry
2023-04-18 14:17:19+00:00,Entry
2023-04-18 14:17:21+00:00,Entry
2023-04-18 14:17:24+00:00,Entry
2023-04-18 14:17:31+00:00,Entry
2023-04-18 14:17:34+00:00,Entry
2023-04-18 14:17:34+00:00,Entry
2023-04-18 14:17:44+00:00,Entry
2023-04-18 14:17:45+00:00,Entry
2023-04-18 14:18:03+00:00,Entry
2023-04-18 14:18:05+00:00,Entry
2023-04-18 14:18:11+00:00,Entry
2023-04-18 14:18:15+00:00,Exit
2023-04-18 14:18:19+00:00,Exit
2023-04-18 14:18:19+00:00,Exit
2023-04-18 14:18:27+00:00,Exit
2023-04-18 14:18:27+00:00,Exit
2023-04-18 14:18:47+00:00,Entry
2023-04-18 14:18:48+00:00,Exit
2023-04-18 14:18:48+00:00,Entry
2023-04-18 14:19:01+00:00,Entry
2023-04-18 14:19:03+00:00,Entry
2023-04-18 14:19:05+00:00,Entry
2023-04-18 14:19:14+00:00,Entry
2023-04-18 14:19:18+00:00,Exit
2023-04-18 14:19:32+00:00,Entry
2023-04-18 14:19:34+00:00,Entry
2023-04-18 14:19:35+00:00,Entry
2023-04-18 14:19:39+00:00,Entry
2023-04-18 14:19:42+00:00,Exit
2023-04-18 14:19:44+00:00,Entry
2023-04-18 14:19:44+00:00,Exit
2023-04-18 14:19:46+00:00,Entry
2023-04-18 14:19:47+00:00,Entry
2023-04-18 14:19:48+00:00,Exit
2023-04-18 14:19:52+00:00,Exit
2023-04-18 14:20:05+00:00,Exit
2023-04-18 14:20:12+00:00,Entry
2023-04-18 14:20:14+00:00,Entry
2023-04-18 14:20:16+00:00,Entry
2023-04-18 14:20:18+00:00,Exit
2023-04-18 14:20:19+00:00,Exit
2023-04-18 14:20:37+00:00,Entry
2023-04-18 14:20:40+00:00,Exit
2023-04-18 14:20:43+00:00,Exit
2023-04-18 14:20:44+00:00,Entry
2023-04-18 14:20:48+00:00,Entry
2023-04-18 14:20:51+00:00,Exit
2023-04-18 14:20:54+00:00,Entry
2023-04-18 14:20:59+00:00,Entry
2023-04-18 14:20:59+00:00,Entry
2023-04-18 14:21:03+00:00,Entry
2023-04-18 14:21:03+00:00,Entry
2023-04-18 14:21:09+00:00,Entry
2023-04-18 14:21:14+00:00,Exit
2023-04-18 14:21:15+00:00,Entry
2023-04-18 14:21:16+00:00,Entry
2023-04-18 14:21:21+00:00,Entry
2023-04-18 14:21:27+00:00,Entry
2023-04-18 14:21:28+00:00,Entry
2023-04-18 14:21:35+00:00,Exit
2023-04-18 14:21:35+00:00,Entry
2023-04-18 14:21:41+00:00,Exit
2023-04-18 14:21:41+00:00,Exit
2023-04-18 14:21:43+00:00,Exit
2023-04-18 14:21:44+00:00,Exit
2023-04-18 14:21:52+00:00,Entry
2023-04-18 14:21:57+00:00,Exit
2023-04-18 14:22:01+00:00,Exit
2023-04-18 14:22:02+00:00,Exit
2023-04-18 14:22:04+00:00,Exit
2023-04-18 14:22:08+00:00,Entry
2023-04-18 14:22:20+00:00,Entry
2023-04-18 14:22:26+00:00,Entry
2023-04-18 14:22:34+00:00,Entry
2023-04-18 14:22:34+00:00,Entry
2023-04-18 14:22:43+00:00,Entry
2023-04-18 14:22:44+00:00,Entry
2023-04-18 14:22:53+00:00,Exit
2023-04-18 14:22:56+00:00,Exit
2023-04-18 14:22:56+00:00,Entry
2023-04-18 14:23:02+00:00,Entry
2023-04-18 14:23:10+00:00,Entry
2023-04-18 14:23:13+00:00,Exit
2023-04-18 14:23:15+00:00,Entry
2023-04-18 14:23:16+00:00,Entry
2023-04-18 14:23:23+00:00,Exit
2023-04-18 14:23:28+00:00,Entry
2023-04-18 14:23:37+00:00,Entry
2023-04-18 14:23:38+00:00,Exit
2023-04-18 14:23:42+00:00,Exit
2023-04-18 14:23:47+00:00,Entry
2023-04-18 14:23:52+00:00,Exit
2023-04-18 14:24:00+00:00,Exit
2023-04-18 14:24:03+00:00,Entry
2023-04-18 14:24:05+00:00,Entry
2023-04-18 14:24:24+00:00,Entry
2023-04-18 14:24:25+00:00,Entry
2023-04-18 14:24:26+00:00,Exit
2023-04-18 14:24:30+00:00,Entry
2023-04-18 14:24:35+00:00,Entry
2023-04-18 14:24:36+00:00,Entry
2023-04-18 14:24:39+00:00,Entry
2023-04-18 14:24:46+00:00,Entry
2023-04-18 14:24:48+00:00,Exit
2023-04-18 14:25:01+00:00,Entry
2023-04-18 14:25:11+00:00,Exit
2023-04-18 14:25:14+00:00,Exit
2023-04-18 14:25:23+00:00,Exit
2023-04-18 14:25:30+00:00,Entry
2023-04-18 14:25:33+00:00,Exit
2023-04-18 14:25:37+00:00,Entry
2023-04-18 14:25:39+00:00,Entry
2023-04-18 14:25:40+00:00,Exit
2023-04-18 14:25:40+00:00,Entry
2023-04-18 14:25:51+00:00,Exit
2023-04-18 14:26:00+00:00,Exit
2023-04-18 14:26:02+00:00,Entry
2023-04-18 14:26:02+00:00,Entry
2023-04-18 14:26:07+00:00,Entry
2023-04-18 14:26:25+00:00,Entry
2023-04-18 14:26:38+00:00,Exit
2023-04-18 14:26:40+00:00,Entry
2023-04-18 14:26:48+00:00,Exit
2023-04-18 14:26:50+00:00,Entry
2023-04-18 14:26:51+00:00,Exit
2023-04-18 14:27:02+00:00,Entry
2023-04-18 14:27:05+00:00,Entry
2023-04-18 14:27:05+00:00,Entry
2023-04-18 14:27:08+00:00,Exit
2023-04-18 14:27:20+00:00,Entry
2023-04-18 14:27:47+00:00,Entry
2023-04-18 14:27:51+00:00,Entry
2023-04-18 14:27:56+00:00,Entry
2023-04-18 14:27:57+00:00,Entry
2023-04-18 14:28:01+00:00,Entry
2023-04-18 14:28:11+00:00,Exit
2023-04-18 14:28:13+00:00,Entry
2023-04-18 14:28:17+00:00,Exit
2023-04-18 14:28:20+00:00,Exit
2023-04-18 14:28:25+00:00,Exit
2023-04-18 14:28:30+00:00,Entry
2023-04-18 14:28:30+00:00,Entry
2023-04-18 14:28:31+00:00,Exit
2023-04-18 14:28:33+00:00,Entry
2023-04-18 14:28:37+00:00,Entry
2023-04-18 14:28:37+00:00,Exit
2023-04-18 14:28:38+00:00,Exit
2023-04-18 14:28:41+00:00,Entry
2023-04-18 14:28:41+00:00,Entry
2023-04-18 14:28:42+00:00,Entry
2023-04-18 14:28:46+00:00,Entry
2023-04-18 14:28:47+00:00,Entry
2023-04-18 14:28:53+00:00,Exit
2023-04-18 14:28:56+00:00,Entry
2023-04-18 14:28:58+00:00,Exit
2023-04-18 14:29:13+00:00,Entry
2023-04-18 14:29:14+00:00,Entry
2023-04-18 14:29:18+00:00,Entry
2023-04-18 14:29:21+00:00,Entry
2023-04-18 14:29:22+00:00,Exit
2023-04-18 14:29:31+00:00,Entry
2023-04-18 14:29:34+00:00,Entry
2023-04-18 14:29:39+00:00,Exit
2023-04-18 14:29:47+00:00,Entry
2023-04-18 14:29:51+00:00,Entry
2023-04-18 14:29:51+00:00,Entry
2023-04-18 14:29:55+00:00,Entry
2023-04-18 14:30:11+00:00,Exit
2023-04-18 14:30:12+00:00,Entry
2023-04-18 14:30:14+00:00,Exit
2023-04-18 14:30:19+00:00,Exit
2023-04-18 14:30:20+00:00,Exit
2023-04-18 14:30:20+00:00,Entry
2023-04-18 14:30:24+00:00,Exit
2023-04-18 14:30:25+00:00,Exit
2023-04-18 14:30:28+00:00,Exit
2023-04-18 14:30:32+00:00,Entry
2023-04-18 14:30:33+00:00,Entry
2023-04-18 14:30:33+00:00,Entry
2023-04-18 14:30:35+00:00,Entry
2023-04-18 14:30:39+00:00,Exit
2023-04-18 14:30:44+00:00,Exit
2023-04-18 14:30:50+00:00,Entry
2023-04-18 14:30:51+00:00,Exit
2023-04-18 14:30:52+00:00,Exit
2023-04-18 14:30:53+00:00,Entry
2023-04-18 14:30:54+00:00,Exit
2023-04-18 14:30:56+00:00,Entry
2023-04-18 14:30:57+00:00,Entry
2023-04-18 14:30:58+00:00,Entry
2023-04-18 14:30:58+00:00,Entry
2023-04-18 14:31:09+00:00,Exit
2023-04-18 14:31:12+00:00,Exit
2023-04-18 14:31:13+00:00,Entry
2023-04-18 14:31:17+00:00,Entry
2023-04-18 14:31:18+00:00,Entry
2023-04-18 14:31:24+00:00,Exit
2023-04-18 14:31:32+00:00,Exit
2023-04-18 14:31:36+00:00,Entry
2023-04-18 14:31:38+00:00,Exit
2023-04-18 14:31:39+00:00,Exit
2023-04-18 14:31:43+00:00,Exit
2023-04-18 14:31:43+00:00,Exit
2023-04-18 14:31:59+00:00,Entry
2023-04-18 14:32:00+00:00,Entry
2023-04-18 14:32:05+00:00,Entry
2023-04-18 14:32:09+00:00,Exit
2023-04-18 14:32:27+00:00,Exit
2023-04-18 14:32:29+00:00,Entry
2023-04-18 14:32:32+00:00,Entry
2023-04-18 14:32:32+00:00,Entry
2023-04-18 14:32:44+00:00,Exit
2023-04-18 14:32:51+00:00,Exit
2023-04-18 14:32:55+00:00,Entry
2023-04-18 14:33:00+00:00,Exit
2023-04-18 14:33:08+00:00,Exit
2023-04-18 14:33:13+00:00,Entry
2023-04-18 14:33:27+00:00,Exit
2023-04-18 14:33:30+00:00,Entry
2023-04-18 14:33:32+00:00,Entry
2023-04-18 14:33:32+00:00,Entry
2023-04-18 14:33:38+00:00,Exit
2023-04-18 14:33:41+00:00,Exit
2023-04-18 14:33:48+00:00,Entry
2023-04-18 14:33:48+00:00,Exit
2023-04-18 14:33:49+00:00,Entry
2023-04-18 14:33:54+00:00,Entry
2023-04-18 14:33:56+00:00,Entry
2023-04-18 14:34:00+00:00,Entry
2023-04-18 14:34:04+00:00,Entry
2023-04-18 14:34:14+00:00,Exit
2023-04-18 14:34:18+00:00,Exit
2023-04-18 14:34:22+00:00,Exit
2023-04-18 14:34:23+00:00,Entry
2023-04-18 14:34:30+00:00,Entry
2023-04-18 14:34:32+00:00,Entry
2023-04-18 14:34:33+00:00,Entry
2023-04-18 14:34:43+00:00,Exit
2023-04-18 14:34:51+00:00,Entry
2023-04-18 14:34:56+00:00,Exit
2023-04-18 14:34:58+00:00,Entry
2023-04-18 14:35:00+00:00,Entry
2023-04-18 14:35:03+00:00,Entry
2023-04-18 14:35:05+00:00,Entry
2023-04-18 14:35:07+00:00,Exit
2023-04-18 14:35:08+00:00,Entry
2023-04-18 14:35:08+00:00,Entry
2023-04-18 14:35:12+00:00,Entry
2023-04-18 14:35:16+00:00,Exit
2023-04-18 14:35:35+00:00,Entry
2023-04-18 14:35:36+00:00,Entry
2023-04-18 14:36:03+00:00,Exit
2023-04-18 14:36:14+00:00,Exit
2023-04-18 14:36:17+00:00,Entry
2023-04-18 14:36:23+00:00,Entry
2023-04-18 14:36:38+00:00,Exit
2023-04-18 14:36:46+00:00,Entry
2023-04-18 14:36:53+00:00,Entry
2023-04-18 14:36:57+00:00,Entry
2023-04-18 14:37:03+00:00,Exit
2023-04-18 14:37:11+00:00,Entry
2023-04-18 14:37:12+00:00,Exit
2023-04-18 14:37:19+00:00,Exit
2023-04-18 14:37:20+00:00,Exit
2023-04-18 14:37:28+00:00,Entry
2023-04-18 14:37:29+00:00,Exit
2023-04-18 14:37:29+00:00,Entry
2023-04-18 14:37:30+00:00,Entry
2023-04-18 14:37:34+00:00,Entry
2023-04-18 14:37:37+00:00,Exit
2023-04-18 14:37:40+00:00,Exit
2023-04-18 14:37:53+00:00,Exit
2023-04-18 14:38:01+00:00,Exit
2023-04-18 14:38:04+00:00,Exit
2023-04-18 14:38:07+00:00,Exit
2023-04-18 14:38:09+00:00,Exit
2023-04-18 14:38:10+00:00,Exit
2023-04-18 14:38:17+00:00,Entry
2023-04-18 14:38:25+00:00,Entry
2023-04-18 14:38:28+00:00,Entry
2023-04-18 14:38:34+00:00,Entry
2023-04-18 14:38:40+00:00,Exit
2023-04-18 14:38:46+00:00,Exit
2023-04-18 14:38:50+00:00,Entry
2023-04-18 14:38:58+00:00,Exit
2023-04-18 14:39:12+00:00,Exit
2023-04-18 14:39:25+00:00,Entry
2023-04-18 14:39:33+00:00,Exit
2023-04-18 14:39:37+00:00,Exit
2023-04-18 14:39:37+00:00,Entry
2023-04-18 14:39:38+00:00,Exit
2023-04-18 14:39:44+00:00,Exit
2023-04-18 14:39:45+00:00,Exit
2023-04-18 14:39:50+00:00,Entry
2023-04-18 14:40:01+00:00,Entry
2023-04-18 14:40:09+00:00,Entry
2023-04-18 14:40:16+00:00,Entry
2023-04-18 14:40:21+00:00,Exit
2023-04-18 14:40:21+00:00,Entry
2023-04-18 14:40:22+00:00,Exit
2023-04-18 14:40:25+00:00,Entry
2023-04-18 14:40:28+00:00,Exit
2023-04-18 14:40:31+00:00,Entry
2023-04-18 14:40:39+00:00,Entry
2023-04-18 14:40:40+00:00,Entry
2023-04-18 14:40:40+00:00,Entry
2023-04-18 14:40:42+00:00,Exit
2023-04-18 14:40:43+00:00,Exit
2023-04-18 14:40:54+00:00,Entry
2023-04-18 14:41:01+00:00,Entry
2023-04-18 14:41:11+00:00,Exit
2023-04-18 14:41:16+00:00,Exit
2023-04-18 14:41:16+00:00,Exit
2023-04-18 14:41:27+00:00,Exit
2023-04-18 14:41:30+00:00,Exit
2023-04-18 14:41:41+00:00,Exit
2023-04-18 14:41:43+00:00,Entry
2023-04-18 14:41:47+00:00,Entry
2023-04-18 14:42:14+00:00,Exit
2023-04-18 14:42:15+00:00,Entry
2023-04-18 14:42:20+00:00,Entry
2023-04-18 14:42:25+00:00,Entry
2023-04-18 14:42:32+00:00,Entry
2023-04-18 14:42:37+00:00,Entry
2023-04-18 14:42:40+00:00,Entry
2023-04-18 14:42:43+00:00,Entry
2023-04-18 14:42:49+00:00,Entry
2023-04-18 14:42:53+00:00,Entry
2023-04-18 14:43:06+00:00,Entry
2023-04-18 14:43:16+00:00,Entry
2023-04-18 14:43:18+00:00,Exit
2023-04-18 14:43:19+00:00,Entry
2023-04-18 14:43:21+00:00,Entry
2023-04-18 14:43:28+00:00,Exit
2023-04-18 14:43:42+00:00,Exit
2023-04-18 14:43:47+00:00,Exit
2023-04-18 14:43:56+00:00,Entry
2023-04-18 14:44:00+00:00,Exit
2023-04-18 14:44:01+00:00,Exit
2023-04-18 14:44:06+00:00,Exit
2023-04-18 14:44:11+00:00,Exit
2023-04-18 14:44:13+00:00,Exit
2023-04-18 14:44:18+00:00,Exit
2023-04-18 14:44:48+00:00,Entry
2023-04-18 14:44:48+00:00,Entry
2023-04-18 14:44:50+00:00,Entry
2023-04-18 14:44:56+00:00,Entry
2023-04-18 14:44:57+00:00,Entry
2023-04-18 14:45:13+00:00,Entry
2023-04-18 14:45:13+00:00,Exit
2023-04-18 14:45:20+00:00,Entry
2023-04-18 14:45:21+00:00,Exit
2023-04-18 14:45:35+00:00,Entry
2023-04-18 14:45:35+00:00,Exit
2023-04-18 14:45:35+00:00,Exit
2023-04-18 14:45:45+00:00,Exit
2023-04-18 14:45:50+00:00,Entry
2023-04-18 14:45:54+00:00,Exit
2023-04-18 14:45:58+00:00,Entry
2023-04-18 14:46:10+00:00,Exit
2023-04-18 14:46:27+00:00,Exit
2023-04-18 14:46:28+00:00,Entry
2023-04-18 14:46:33+00:00,Entry
2023-04-18 14:46:35+00:00,Exit
2023-04-18 14:46:41+00:00,Exit
2023-04-18 14:46:45+00:00,Exit
2023-04-18 14:46:50+00:00,Entry
2023-04-18 14:46:55+00:00,Exit
2023-04-18 14:46:57+00:00,Entry
2023-04-18 14:46:57+00:00,Entry
2023-04-18 14:47:00+00:00,Exit
2023-04-18 14:47:02+00:00,Entry
2023-04-18 14:47:04+00:00,Entry
2023-04-18 14:47:08+00:00,Entry
2023-04-18 14:47:12+00:00,Entry
2023-04-18 14:47:14+00:00,Exit
2023-04-18 14:47:19+00:00,Entry
2023-04-18 14:47:23+00:00,Entry
2023-04-18 14:47:26+00:00,Exit
2023-04-18 14:47:36+00:00,Entry
2023-04-18 14:47:46+00:00,Entry
2023-04-18 14:47:50+00:00,Entry
2023-04-18 14:47:50+00:00,Entry
2023-04-18 14:47:56+00:00,Exit
2023-04-18 14:47:59+00:00,Exit
2023-04-18 14:48:07+00:00,Entry
2023-04-18 14:48:12+00:00,Exit
2023-04-18 14:48:15+00:00,Exit
2023-04-18 14:48:24+00:00,Entry
2023-04-18 14:48:36+00:00,Entry
2023-04-18 14:48:38+00:00,Entry
2023-04-18 14:48:45+00:00,Entry
2023-04-18 14:48:46+00:00,Exit
2023-04-18 14:48:51+00:00,Entry
2023-04-18 14:48:55+00:00,Exit
2023-04-18 14:49:13+00:00,Exit
2023-04-18 14:49:17+00:00,Exit
2023-04-18 14:49:23+00:00,Exit
2023-04-18 14:49:35+00:00,Entry
2023-04-18 14:49:45+00:00,Exit
2023-04-18 14:50:01+00:00,Exit
2023-04-18 14:50:05+00:00,Exit
2023-04-18 14:50:07+00:00,Entry
2023-04-18 14:50:17+00:00,Exit
2023-04-18 14:50:42+00:00,Exit
2023-04-18 14:50:44+00:00,Exit
2023-04-18 14:50:48+00:00,Exit
2023-04-18 14:50:53+00:00,Entry
2023-04-18 14:51:04+00:00,Entry
2023-04-18 14:51:08+00:00,Exit
2023-04-18 14:51:12+00:00,Exit
2023-04-18 14:51:17+00:00,Exit
2023-04-18 14:51:24+00:00,Entry
2023-04-18 14:51:28+00:00,Exit
2023-04-18 14:51:39+00:00,Exit
2023-04-18 14:51:41+00:00,Exit
2023-04-18 14:51:45+00:00,Entry
2023-04-18 14:51:45+00:00,Exit
2023-04-18 14:51:49+00:00,Exit
2023-04-18 14:52:07+00:00,Entry
2023-04-18 14:52:09+00:00,Entry
2023-04-18 14:52:25+00:00,Exit
2023-04-18 14:52:31+00:00,Entry
2023-04-18 14:52:37+00:00,Entry
2023-04-18 14:52:42+00:00,Entry
2023-04-18 14:52:56+00:00,Exit
2023-04-18 14:53:00+00:00,Entry
2023-04-18 14:53:00+00:00,Exit
2023-04-18 14:53:03+00:00,Entry
2023-04-18 14:53:07+00:00,Exit
2023-04-18 14:53:08+00:00,Entry
2023-04-18 14:53:11+00:00,Entry
2023-04-18 14:53:13+00:00,Entry
2023-04-18 14:53:15+00:00,Entry
2023-04-18 14:53:20+00:00,Exit
2023-04-18 14:53:21+00:00,Exit
2023-04-18 14:53:24+00:00,Exit
2023-04-18 14:53:24+00:00,Exit
2023-04-18 14:53:29+00:00,Entry
2023-04-18 14:53:30+00:00,Exit
2023-04-18 14:53:32+00:00,Entry
2023-04-18 14:53:37+00:00,Exit
2023-04-18 14:53:46+00:00,Entry
2023-04-18 14:53:49+00:00,Entry
2023-04-18 14:53:50+00:00,Entry
2023-04-18 14:53:55+00:00,Entry
2023-04-18 14:53:57+00:00,Entry
2023-04-18 14:53:59+00:00,Exit
2023-04-18 14:54:02+00:00,Entry
2023-04-18 14:54:34+00:00,Exit
2023-04-18 14:54:53+00:00,Exit
2023-04-18 14:54:56+00:00,Exit
2023-04-18 14:55:00+00:00,Entry
2023-04-18 14:55:10+00:00,Entry
2023-04-18 14:55:24+00:00,Entry
2023-04-18 14:55:27+00:00,Exit
2023-04-18 14:55:30+00:00,Entry
2023-04-18 14:55:36+00:00,Exit
2023-04-18 14:55:38+00:00,Exit
2023-04-18 14:55:38+00:00,Entry
2023-04-18 14:55:45+00:00,Exit
2023-04-18 14:55:50+00:00,Entry
2023-04-18 14:55:52+00:00,Entry
2023-04-18 14:55:57+00:00,Entry
2023-04-18 14:55:57+00:00,Exit
2023-04-18 14:55:58+00:00,Entry
2023-04-18 14:56:11+00:00,Entry
2023-04-18 14:56:14+00:00,Entry
2023-04-18 14:56:16+00:00,Entry
2023-04-18 14:56:16+00:00,Exit
2023-04-18 14:56:19+00:00,Entry
2023-04-18 14:56:24+00:00,Exit
2023-04-18 14:56:37+00:00,Exit
2023-04-18 14:56:40+00:00,Entry
2023-04-18 14:56:57+00:00,Entry
2023-04-18 14:56:57+00:00,Entry
2023-04-18 14:56:58+00:00,Entry
2023-04-18 14:57:13+00:00,Entry
2023-04-18 14:57:24+00:00,Entry
2023-04-18 14:57:32+00:00,Exit
2023-04-18 14:57:39+00:00,Exit
2023-04-18 14:57:41+00:00,Exit
2023-04-18 14:57:45+00:00,Exit
2023-04-18 14:57:46+00:00,Exit
2023-04-18 14:57:53+00:00,Entry
2023-04-18 14:58:03+00:00,Entry
2023-04-18 14:58:04+00:00,Entry
2023-04-18 14:58:11+00:00,Exit
2023-04-18 14:58:19+00:00,Entry
2023-04-18 14:58:22+00:00,Exit
2023-04-18 14:58:24+00:00,Exit
2023-04-18 14:58:28+00:00,Exit
2023-04-18 14:58:32+00:00,Exit
2023-04-18 14:58:38+00:00,Exit
2023-04-18 14:58:45+00:00,Exit
2023-04-18 14:58:45+00:00,Exit
2023-04-18 14:58:52+00:00,Entry
2023-04-18 14:58:53+00:00,Entry
2023-04-18 14:58:59+00:00,Entry
2023-04-18 14:58:59+00:00,Entry
2023-04-18 14:59:04+00:00,Entry
2023-04-18 14:59:07+00:00,Entry
2023-04-18 14:59:10+00:00,Exit
2023-04-18 14:59:12+00:00,Entry
2023-04-18 14:59:14+00:00,Entry
2023-04-18 14:59:14+00:00,Exit
2023-04-18 14:59:20+00:00,Entry
2023-04-18 14:59:24+00:00,Entry
2023-04-18 14:59:29+00:00,Entry
2023-04-18 14:59:35+00:00,Entry
2023-04-18 14:59:36+00:00,Exit
2023-04-18 14:59:42+00:00,Exit
2023-04-18 14:59:42+00:00,Exit
2023-04-18 14:59:43+00:00,Exit
2023-04-18 14:59:49+00:00,Exit
2023-04-18 14:59:51+00:00,Entry
2023-04-18 15:00:05+00:00,Exit
2023-04-18 15:00:10+00:00,Exit
2023-04-18 15:00:42+00:00,Entry
2023-04-18 15:00:44+00:00,Entry
2023-04-18 15:01:11+00:00,Entry
2023-04-18 15:01:13+00:00,Exit
2023-04-18 15:01:17+00:00,Entry
2023-04-18 15:01:18+00:00,Exit
2023-04-18 15:01:24+00:00,Entry
2023-04-18 15:01:24+00:00,Exit
2023-04-18 15:01:25+00:00,Entry
2023-04-18 15:01:30+00:00,Exit
2023-04-18 15:01:36+00:00,Exit
2023-04-18 15:01:39+00:00,Entry
2023-04-18 15:01:40+00:00,Exit
2023-04-18 15:01:49+00:00,Entry
2023-04-18 15:01:50+00:00,Entry
2023-04-18 15:01:53+00:00,Entry
2023-04-18 15:02:08+00:00,Exit
2023-04-18 15:02:13+00:00,Exit
2023-04-18 15:02:18+00:00,Entry
2023-04-18 15:02:20+00:00,Exit
2023-04-18 15:02:20+00:00,Entry
2023-04-18 15:02:29+00:00,Exit
2023-04-18 15:02:29+00:00,Entry
2023-04-18 15:02:32+00:00,Exit
2023-04-18 15:02:33+00:00,Entry
2023-04-18 15:02:37+00:00,Entry
2023-04-18 15:02:40+00:00,Entry
2023-04-18 15:02:42+00:00,Entry
2023-04-18 15:02:43+00:00,Entry
2023-04-18 15:02:44+00:00,Entry
2023-04-18 15:02:50+00:00,Entry
2023-04-18 15:02:58+00:00,Exit
2023-04-18 15:03:08+00:00,Entry
2023-04-18 15:03:09+00:00,Exit
2023-04-18 15:03:11+00:00,Entry
2023-04-18 15:03:14+00:00,Exit
2023-04-18 15:03:15+00:00,Entry
2023-04-18 15:03:17+00:00,Exit
2023-04-18 15:03:18+00:00,Exit
2023-04-18 15:03:24+00:00,Exit
2023-04-18 15:03:28+00:00,Exit
2023-04-18 15:03:29+00:00,Exit
2023-04-18 15:03:31+00:00,Exit
2023-04-18 15:03:32+00:00,Exit
2023-04-18 15:03:35+00:00,Entry
2023-04-18 15:03:37+00:00,Exit
2023-04-18 15:03:40+00:00,Exit
2023-04-18 15:03:41+00:00,Exit
2023-04-18 15:03:41+00:00,Entry
2023-04-18 15:03:44+00:00,Exit
2023-04-18 15:03:45+00:00,Exit
2023-04-18 15:03:47+00:00,Exit
2023-04-18 15:03:47+00:00,Entry
2023-04-18 15:03:49+00:00,Exit
2023-04-18 15:03:51+00:00,Exit
2023-04-18 15:03:54+00:00,Exit
2023-04-18 15:03:55+00:00,Entry
2023-04-18 15:04:08+00:00,Entry
2023-04-18 15:04:10+00:00,Exit
2023-04-18 15:04:11+00:00,Entry
2023-04-18 15:04:12+00:00,Exit
2023-04-18 15:04:19+00:00,Exit
2023-04-18 15:04:24+00:00,Exit
2023-04-18 15:04:36+00:00,Exit
2023-04-18 15:04:37+00:00,Entry
2023-04-18 15:04:42+00:00,Exit
2023-04-18 15:04:49+00:00,Entry
2023-04-18 15:05:24+00:00,Exit
2023-04-18 15:05:36+00:00,Exit
2023-04-18 15:05:49+00:00,Entry
2023-04-18 15:05:51+00:00,Exit
2023-04-18 15:05:55+00:00,Exit
2023-04-18 15:05:55+00:00,Exit
2023-04-18 15:06:00+00:00,Exit
2023-04-18 15:06:02+00:00,Entry
2023-04-18 15:06:03+00:00,Exit
2023-04-18 15:06:05+00:00,Entry
2023-04-18 15:06:20+00:00,Exit
2023-04-18 15:06:21+00:00,Exit
2023-04-18 15:06:23+00:00,Entry
2023-04-18 15:06:23+00:00,Exit
2023-04-18 15:06:25+00:00,Exit
2023-04-18 15:06:25+00:00,Entry
2023-04-18 15:06:25+00:00,Exit
2023-04-18 15:06:26+00:00,Entry
2023-04-18 15:06:29+00:00,Exit
2023-04-18 15:06:31+00:00,Entry
2023-04-18 15:06:34+00:00,Exit
2023-04-18 15:06:37+00:00,Entry
2023-04-18 15:06:38+00:00,Exit
2023-04-18 15:06:49+00:00,Entry
2023-04-18 15:06:49+00:00,Entry
2023-04-18 15:06:58+00:00,Exit
2023-04-18 15:07:15+00:00,Entry
2023-04-18 15:07:17+00:00,Exit
2023-04-18 15:07:26+00:00,Entry
